hashed_id,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
c773b017b842,67cf0acd45243ad396eb940a,APPROVED,Not Applicable,2025-03-10T15:52:53Z,2025-03-10T15:57:15Z,2025-03-10T15:57:17Z,2025-03-10T15:57:16Z,262,CLKQ470I,1891,English,51,Male,White,Canada,United States,United States,English,Yes,Full-Time
1d4036cebb87,67cf0ad3a135cc374bf1c51b,APPROVED,Not Applicable,2025-03-10T15:53:01Z,2025-03-10T16:03:50Z,2025-03-10T16:03:51Z,2025-03-10T16:03:51Z,650,CLKQ470I,12,"English, Spanish",32,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
0886dabc6194,67cf0ad58425a430281ec193,APPROVED,Not Applicable,2025-03-10T15:54:19Z,2025-03-10T16:01:40Z,2025-03-10T16:01:41Z,2025-03-10T16:01:41Z,441,CLKQ470I,2784,English,39,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
1c0bebfe8ee8,67cf0ad869e0f13c12029fb4,APPROVED,Not Applicable,2025-03-10T15:53:11Z,2025-03-10T16:00:08Z,2025-03-10T16:00:10Z,2025-03-10T16:00:09Z,417,CLKQ470I,3559,English,32,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
11c04317ffc1,67cf0ada6bdd21595b2b6093,APPROVED,Not Applicable,2025-03-10T15:53:04Z,2025-03-10T15:58:33Z,2025-03-10T15:58:34Z,2025-03-10T15:58:34Z,330,CLKQ470I,5933,"Dutch, German, English",36,Male,White,Netherlands,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
7e34957e5ad5,67cf0adbc6d0931a86fcedcb,APPROVED,Not Applicable,2025-03-10T15:53:03Z,2025-03-10T15:58:38Z,2025-03-10T15:58:39Z,2025-03-10T15:58:39Z,335,CLKQ470I,2613,"English, German",26,Male,White,United States,United States,United States,English,No,Full-Time
64853f480e9c,67cf0ae06c84ccde6af1dffc,APPROVED,Not Applicable,2025-03-10T15:53:14Z,2025-03-10T15:59:58Z,2025-03-10T15:59:59Z,2025-03-10T15:59:59Z,405,CLKQ470I,218,English,50,Female,White,United States,United States,United States,English,No,Full-Time
673dd59cb3c4,67cf0ae1a214650dc2fb9c4a,APPROVED,Not Applicable,2025-03-10T15:53:12Z,2025-03-10T16:04:03Z,2025-03-10T16:04:09Z,2025-03-10T16:04:04Z,651,CLKQ470I,8832,English,43,Male,White,United States,United States,United States,English,No,Full-Time
d3a2e695d161,67cf0ae7cf4ec1dc48eb881e,APPROVED,Not Applicable,2025-03-10T15:53:22Z,2025-03-10T15:57:31Z,2025-03-10T15:57:34Z,2025-03-10T15:57:32Z,250,CLKQ470I,4105,"English, Spanish",32,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
47d4366b4f43,67cf0ae8f13c77930f551f8d,APPROVED,Not Applicable,2025-03-10T15:53:20Z,2025-03-10T16:04:30Z,2025-03-10T16:04:34Z,2025-03-10T16:04:31Z,670,CLKQ470I,3532,English,29,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
c4b75ea37cce,67cf0aec840b53cb92f0787e,APPROVED,Not Applicable,2025-03-10T15:53:25Z,2025-03-10T16:02:13Z,2025-03-10T16:02:14Z,2025-03-10T16:02:14Z,528,CLKQ470I,890,English,30,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Part-Time
1fc3c28ffbec,67cf0aef4bf0cc05b9bac630,APPROVED,Not Applicable,2025-03-10T15:53:26Z,2025-03-10T15:57:47Z,2025-03-10T15:57:48Z,2025-03-10T15:57:47Z,261,CLKQ470I,491,English,46,Female,White,United States,United States,United States,English,No,Part-Time
c1809cb4abab,67cf0af525cfea818859e713,APPROVED,Not Applicable,2025-03-10T15:55:00Z,2025-03-10T16:06:01Z,2025-03-10T16:06:02Z,2025-03-10T16:06:01Z,662,CLKQ470I,676,English,50,Male,White,United States,United States,United States,English,No,Full-Time
f10133573522,67cf0af62278240f333e6035,APPROVED,Not Applicable,2025-03-10T15:53:36Z,2025-03-10T15:59:28Z,2025-03-10T15:59:34Z,2025-03-10T15:59:31Z,353,CLKQ470I,2143,English,48,Male,White,United States,United States,United States,English,No,Full-Time
44d74688601f,67cf0af79ede771d94a412df,APPROVED,Not Applicable,2025-03-10T15:53:35Z,2025-03-10T16:03:50Z,2025-03-10T16:03:51Z,2025-03-10T16:03:51Z,616,CLKQ470I,1956,English,46,Female,White,United States,United States,United States,English,Yes,Full-Time
a2533d43cf4f,67cf0afd178735f520de5f0f,APPROVED,Not Applicable,2025-03-10T15:53:44Z,2025-03-10T16:01:34Z,2025-03-10T16:01:35Z,2025-03-10T16:01:35Z,470,CLKQ470I,5184,"English, Spanish",34,Male,Other,United States,United States,United States,Spanish,No,Full-Time
becbdb8debec,67cf0afe7cb59bf3cedd28b0,APPROVED,Not Applicable,2025-03-10T15:54:59Z,2025-03-10T16:08:02Z,2025-03-10T16:08:03Z,2025-03-10T16:08:03Z,783,CLKQ470I,5298,English,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65a62de4f5fb,67cf0b006206f00721917a0f,APPROVED,Not Applicable,2025-03-10T15:54:40Z,2025-03-10T16:04:21Z,2025-03-10T16:04:26Z,2025-03-10T16:04:21Z,581,CLKQ470I,1347,English,40,Male,White,United States,United States,United States,English,No,Full-Time
c658d87d71da,67cf0b0e0d07bd86c86b1d8b,APPROVED,Not Applicable,2025-03-10T15:56:10Z,2025-03-10T16:07:15Z,2025-03-10T16:07:22Z,2025-03-10T16:07:16Z,665,CLKQ470I,2011,"Spanish, English",43,Female,Black,United States,United States,United States,English,No,Full-Time
b7f53a33c7a6,67cf0b0e7d33cebc26d2d219,APPROVED,Not Applicable,2025-03-10T15:53:58Z,2025-03-10T16:05:20Z,2025-03-10T16:05:22Z,2025-03-10T16:05:21Z,682,CLKQ470I,4271,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
282d7bba2570,67cf0b0f443eae0761f9c3e9,APPROVED,Not Applicable,2025-03-10T15:53:57Z,2025-03-10T15:58:26Z,2025-03-10T15:58:33Z,2025-03-10T15:58:28Z,269,CLKQ470I,308,English,26,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
252eddecd0db,67cf0b153c9011e4a39ced36,APPROVED,Not Applicable,2025-03-10T15:54:12Z,2025-03-10T15:59:46Z,2025-03-10T15:59:58Z,2025-03-10T15:59:47Z,334,CLKQ470I,1203,English,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
535223364e68,67cf0b1983a46cb552661a7e,APPROVED,Not Applicable,2025-03-10T15:54:12Z,2025-03-10T16:04:08Z,2025-03-10T16:04:14Z,2025-03-10T16:04:09Z,596,CLKQ470I,152,"English, Russian",70,Male,White,United States,United States,United States,English,No,Part-Time
7bd881ead223,67cf0b1a4bf0cc05b9bac63c,APPROVED,Not Applicable,2025-03-10T15:54:28Z,2025-03-10T16:01:23Z,2025-03-10T16:01:24Z,2025-03-10T16:01:24Z,416,CLKQ470I,294,English,30,Female,White,United States,United States,United States,English,No,Part-Time
536e89f14836,67cf0b1e617845e35c51cb2d,APPROVED,Not Applicable,2025-03-10T15:54:15Z,2025-03-10T16:00:00Z,2025-03-10T16:00:10Z,2025-03-10T16:00:02Z,346,CLKQ470I,455,English,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4457ec197177,67cf0b23bd4c01bd4dc10250,APPROVED,Not Applicable,2025-03-10T15:55:36Z,2025-03-10T16:10:09Z,2025-03-10T16:10:10Z,2025-03-10T16:10:10Z,874,CLKQ470I,3444,"English, Other",30,Male,Black,Benin,United States,United States,English,No,Full-Time
8c20421e907f,67cf0b258fb5884729ff5e20,APPROVED,Not Applicable,2025-03-10T15:54:49Z,2025-03-10T16:05:01Z,2025-03-10T16:05:02Z,2025-03-10T16:05:02Z,613,CLKQ470I,390,English,60,Male,White,United States,United States,United States,English,No,Full-Time
e6d00d4db3a7,67cf0b28ccc93d9afd35f8fe,APPROVED,Not Applicable,2025-03-10T15:54:25Z,2025-03-10T16:00:14Z,2025-03-10T16:00:16Z,2025-03-10T16:00:17Z,350,CLKQ470I,3835,English,51,Female,White,United States,United States,United States,English,No,Part-Time
b91073c85222,67cf0b2bbd4c01bd4dc10253,APPROVED,Not Applicable,2025-03-10T15:54:30Z,2025-03-10T16:01:44Z,2025-03-10T16:01:45Z,2025-03-10T16:01:44Z,434,CLKQ470I,5020,English,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
99a448c4c696,67cf0b2d47eacba9bd48134e,APPROVED,Not Applicable,2025-03-10T15:55:36Z,2025-03-10T16:03:26Z,2025-03-10T16:03:30Z,2025-03-10T16:03:27Z,471,CLKQ470I,34,English,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
77282b5eaec0,67cf0b3038cfe91795ce2488,APPROVED,Not Applicable,2025-03-10T15:54:28Z,2025-03-10T16:00:55Z,2025-03-10T16:01:08Z,2025-03-10T16:00:56Z,387,CLKQ470I,20,English,30,Female,White,United States,United States,United States,English,No,Other
f411c9343400,67cf0b3984e297622716a9a2,APPROVED,Not Applicable,2025-03-10T15:54:39Z,2025-03-10T15:59:53Z,2025-03-10T15:59:56Z,2025-03-10T15:59:54Z,315,CLKQ470I,217,English,25,Male,White,United States,United States,United States,English,Yes,Full-Time
3883763c0d56,67cf0b3ad1e8682d634a223e,APPROVED,Not Applicable,2025-03-10T16:00:59Z,2025-03-10T16:09:12Z,2025-03-10T16:09:13Z,2025-03-10T16:09:12Z,493,CLKQ470I,705,English,41,Female,Black,United States,United States,United States,English,Yes,Part-Time
1ce5e3744f90,67cf0b3de99ee23b9816aa8a,APPROVED,Not Applicable,2025-03-10T15:54:42Z,2025-03-10T16:02:46Z,2025-03-10T16:02:48Z,2025-03-10T16:02:47Z,484,CLKQ470I,1318,English,36,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
eb57ae2fdffc,67cf0b450a4cee48a11ec18d,APPROVED,Not Applicable,2025-03-10T15:55:10Z,2025-03-10T16:13:56Z,2025-03-10T16:13:57Z,2025-03-10T16:13:57Z,1127,CLKQ470I,258,"Chinese, English, Spanish",48,Female,Asian,United States,United States,United States,English,No,Full-Time
8755d1da0361,67cf0b468d927c0ea47cc7fd,APPROVED,Not Applicable,2025-03-10T15:55:00Z,2025-03-10T16:02:47Z,2025-03-10T16:02:50Z,2025-03-10T16:02:48Z,468,CLKQ470I,1022,English,55,Female,Black,United States,United States,United States,English,No,Full-Time
4a910a3115ab,67cf0b48c77a93840adaa169,APPROVED,Not Applicable,2025-03-10T15:54:55Z,2025-03-10T16:30:08Z,2025-03-10T16:30:12Z,2025-03-10T16:30:09Z,2114,CLKQ470I,2255,English,34,Male,Black,United States,United States,United States,English,No,Full-Time
5b3211a2a6c0,67cf0b4cc9da15d2a48d2c29,APPROVED,Not Applicable,2025-03-10T15:55:57Z,2025-03-10T16:02:34Z,2025-03-10T16:02:36Z,2025-03-10T16:02:35Z,398,CLKQ470I,563,English,41,Male,White,United States,United States,United States,English,No,Other
42c10d33d49b,67cf0b54864bf679ca3d4eb6,APPROVED,Not Applicable,2025-03-10T15:56:01Z,2025-03-10T16:08:09Z,2025-03-10T16:08:13Z,2025-03-10T16:08:10Z,728,CLKQ470I,127,English,79,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
f6d0521705f2,67cf0b564f99eb55a8a15559,APPROVED,Not Applicable,2025-03-10T15:55:57Z,2025-03-10T16:04:42Z,2025-03-10T16:04:43Z,2025-03-10T16:04:43Z,526,CLKQ470I,893,English,74,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
8d1014881810,67cf0b56ae27688c9b3a8aa2,APPROVED,Not Applicable,2025-03-10T15:55:09Z,2025-03-10T16:04:25Z,2025-03-10T16:04:26Z,2025-03-10T16:04:26Z,557,CLKQ470I,744,English,29,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
fb3d8b16f189,67cf0b5cf086206b403d609f,APPROVED,Not Applicable,2025-03-10T15:58:16Z,2025-03-10T16:04:21Z,2025-03-10T16:04:27Z,2025-03-10T16:04:22Z,366,CLKQ470I,2515,English,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638baf0b5411,67cf0b6111c5ad89524a2234,APPROVED,Not Applicable,2025-03-10T15:55:23Z,2025-03-10T16:21:15Z,2025-03-10T16:21:26Z,2025-03-10T16:21:16Z,1553,CLKQ470I,295,"English, Bengali, Hindi, Urdu, Italian",40,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
db5c2f5327ce,67cf0b62db8ee2378d6eaac9,APPROVED,Not Applicable,2025-03-10T15:55:20Z,2025-03-10T16:00:45Z,2025-03-10T16:01:03Z,2025-03-10T16:00:46Z,325,CLKQ470I,1165,English,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
f80532a19290,67cf0b6b8499920246eeef0d,APPROVED,Not Applicable,2025-03-10T15:55:32Z,2025-03-10T16:12:42Z,2025-03-10T16:12:46Z,2025-03-10T16:12:43Z,1031,CLKQ470I,82,"English, Spanish",68,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
14a7a5492aed,67cf0b6c1e29dde6e805f045,APPROVED,Not Applicable,2025-03-10T15:55:29Z,2025-03-10T15:59:51Z,2025-03-10T15:59:52Z,2025-03-10T15:59:51Z,263,CLKQ470I,538,English,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5d42aba3ae4e,67cf0b6c95affa8cd602a664,APPROVED,Not Applicable,2025-03-10T15:55:43Z,2025-03-10T16:07:13Z,2025-03-10T16:07:16Z,2025-03-10T16:07:14Z,690,CLKQ470I,491,English,50,Female,White,United States,United States,Austria,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4fd9b991a087,67cf0b6de57ee0e8aec36d90,APPROVED,Not Applicable,2025-03-10T15:55:33Z,2025-03-10T16:09:00Z,2025-03-10T16:09:01Z,2025-03-10T16:09:01Z,807,CLKQ470I,1929,English,39,Female,Black,United States,United States,United States,English,No,Full-Time
6efc90cd6888,67cf0b6edcc016830753e55f,APPROVED,Not Applicable,2025-03-10T15:55:37Z,2025-03-10T16:03:01Z,2025-03-10T16:03:02Z,2025-03-10T16:03:01Z,444,CLKQ470I,539,English,57,Female,White,Germany,United States,United States,English,No,Unemployed (and job seeking)
cd3d1ab3efe3,67cf0b6f41a25eb0f1ddb63b,APPROVED,Not Applicable,2025-03-10T15:55:40Z,2025-03-10T16:02:12Z,2025-03-10T16:02:12Z,2025-03-10T16:02:12Z,392,CLKQ470I,3390,English,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
c2f536a59d4c,67cf0b72ed808ac65e19ddb1,APPROVED,Not Applicable,2025-03-10T15:55:41Z,2025-03-10T16:08:42Z,2025-03-10T16:08:43Z,2025-03-10T16:08:43Z,782,CLKQ470I,1789,"English, Spanish",41,Male,Black,United States,United States,United States,English,No,Full-Time
191fabb4cd52,67cf0b756c84ccde6af1e01e,APPROVED,Not Applicable,2025-03-10T15:55:47Z,2025-03-10T16:04:02Z,2025-03-10T16:04:04Z,2025-03-10T16:04:03Z,495,CLKQ470I,176,English,68,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
e9d9d65d8e27,67cf0b79df2474400a53e540,APPROVED,Not Applicable,2025-03-10T15:55:44Z,2025-03-10T16:01:21Z,2025-03-10T16:01:21Z,2025-03-10T16:01:22Z,338,CLKQ470I,508,English,40,Female,White,United States,United States,United States,English,No,Full-Time
4da223eef3ac,67cf0b93c0deae3efb0a4538,APPROVED,Not Applicable,2025-03-10T15:56:13Z,2025-03-10T16:16:12Z,2025-03-10T16:16:15Z,2025-03-10T16:16:13Z,1200,CLKQ470I,7886,English,42,Female,White,United Kingdom,United States,United States,English,No,Unemployed (and job seeking)
31111e2cb9fd,67cf0b9752b7247f29f078f6,APPROVED,Not Applicable,2025-03-10T15:56:11Z,2025-03-10T16:02:52Z,2025-03-10T16:02:55Z,2025-03-10T16:02:53Z,401,CLKQ470I,804,English,37,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
9cbca3b42d00,67cf0b9a7e212ca47b8eb342,APPROVED,Not Applicable,2025-03-10T15:56:17Z,2025-03-10T16:02:40Z,2025-03-10T16:02:41Z,2025-03-10T16:02:41Z,384,CLKQ470I,3755,English,64,Female,White,United States,United States,United States,English,No,Part-Time
54f3db00bb86,67cf0b9b4f99eb55a8a15562,APPROVED,Not Applicable,2025-03-10T15:56:33Z,2025-03-10T16:02:36Z,2025-03-10T16:02:43Z,2025-03-10T16:02:36Z,363,CLKQ470I,462,"English, Portuguese",37,Male,Other,United States,United States,United States,English,Yes,Full-Time
7b88ca9596cf,67cf0badcea742f4ed393e2b,APPROVED,Not Applicable,2025-03-10T15:56:40Z,2025-03-10T16:05:58Z,2025-03-10T16:05:59Z,2025-03-10T16:05:59Z,558,CLKQ470I,120,"English, French",63,Male,White,United States,United States,United States,English,No,Full-Time
acde1bf81dfe,67cf0bb42f57707a43f3c049,APPROVED,Not Applicable,2025-03-10T15:56:47Z,2025-03-10T16:04:18Z,2025-03-10T16:04:19Z,2025-03-10T16:04:19Z,452,CLKQ470I,149,English,19,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
ea6b14735cb9,67cf0bb7e57ee0e8aec36d9e,APPROVED,Not Applicable,2025-03-10T15:57:30Z,2025-03-10T16:03:47Z,2025-03-10T16:03:48Z,2025-03-10T16:03:48Z,378,CLKQ470I,1987,English,48,Male,White,United States,United States,United States,English,No,Full-Time
4073f279a8ef,67cf0bb9f3986dade6ce24c9,APPROVED,Not Applicable,2025-03-10T15:56:41Z,2025-03-10T16:05:44Z,2025-03-10T16:05:46Z,2025-03-10T16:05:45Z,543,CLKQ470I,3835,English,24,Male,Black,United States,United States,United States,English,No,Full-Time
13356fc0ca0d,67cf0bbc133479252d3838a1,APPROVED,Not Applicable,2025-03-10T15:56:51Z,2025-03-10T16:03:22Z,2025-03-10T16:03:23Z,2025-03-10T16:03:23Z,391,CLKQ470I,111,English,25,Male,White,United States,United States,United States,English,No,Full-Time
5ffa2b7f1975,67cf0bbce7f686ce2ae7e33b,APPROVED,Not Applicable,2025-03-10T15:56:54Z,2025-03-10T16:07:20Z,2025-03-10T16:07:26Z,2025-03-10T16:07:21Z,627,CLKQ470I,1158,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
02e8aca048ac,67cf0bbd1a523adbb904591c,APPROVED,Not Applicable,2025-03-10T15:57:19Z,2025-03-10T16:11:23Z,2025-03-10T16:11:25Z,2025-03-10T16:11:24Z,845,CLKQ470I,2351,English,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
aea0ee6eba86,67cf0bc3ff3edaa1289cec94,APPROVED,Not Applicable,2025-03-10T15:56:58Z,2025-03-10T16:02:36Z,2025-03-10T16:02:37Z,2025-03-10T16:02:37Z,339,CLKQ470I,1124,English,51,Male,White,United States,United States,United States,English,No,Full-Time
503081fe43f0,67cf0bc76d6febd3118b156e,APPROVED,Not Applicable,2025-03-10T15:57:08Z,2025-03-10T16:02:01Z,2025-03-10T16:02:02Z,2025-03-10T16:02:03Z,293,CLKQ470I,1301,English,45,Female,White,United States,United States,United States,English,No,Other
4a4795e4cab6,67cf0bea5bb54f62571d022e,APPROVED,Not Applicable,2025-03-10T15:57:40Z,2025-03-10T16:13:09Z,2025-03-10T16:13:15Z,2025-03-10T16:13:10Z,929,CLKQ470I,34,English,46,Male,White,United States,United States,United States,English,No,Full-Time
5d227ab34dae,67cf0bf4e57ee0e8aec36dac,APPROVED,Not Applicable,2025-03-10T15:57:47Z,2025-03-10T16:10:23Z,2025-03-10T16:10:24Z,2025-03-10T16:10:26Z,756,CLKQ470I,813,English,61,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
19e7e9d0cd93,67cf0bf611b3874df73fb50e,APPROVED,Not Applicable,2025-03-10T15:58:27Z,2025-03-10T16:08:11Z,2025-03-10T16:08:18Z,2025-03-10T16:08:13Z,584,CLKQ470I,720,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
35635ac59dda,67cf0c07df3072441e215c0a,APPROVED,Not Applicable,2025-03-10T15:58:13Z,2025-03-10T16:04:08Z,2025-03-10T16:04:09Z,2025-03-10T16:04:09Z,356,CLKQ470I,3108,"English, Tagalog-Filipino",23,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
c6d85546825f,67cf0c0eba6a77a200895fd3,APPROVED,Not Applicable,2025-03-10T15:58:21Z,2025-03-10T16:06:33Z,2025-03-10T16:06:37Z,2025-03-10T16:06:34Z,493,CLKQ470I,1502,English,54,Male,Asian,United States,United States,United States,English,No,Full-Time
77df8e2cb616,67cf0c1bc571be02563e6145,APPROVED,Not Applicable,2025-03-10T15:59:05Z,2025-03-10T16:05:51Z,2025-03-10T16:05:54Z,2025-03-10T16:05:52Z,406,CLKQ470I,874,"English, Japanese, French",24,Female,Black,United States,United States,United States,English,No,Other
a78cfc5f73ce,67cf0c1dc88476a54b034fce,APPROVED,Not Applicable,2025-03-10T15:58:25Z,2025-03-10T16:03:31Z,2025-03-10T16:03:33Z,2025-03-10T16:03:33Z,307,CLKQ470I,392,English,22,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
56d29edc9de3,67cf0c2b934f102a111711a3,APPROVED,Not Applicable,2025-03-10T15:58:47Z,2025-03-10T16:04:53Z,2025-03-10T16:04:54Z,2025-03-10T16:04:54Z,367,CLKQ470I,6811,English,75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
103e69654b9b,67cf0c325d7ad1f4d0236a56,APPROVED,Not Applicable,2025-03-10T15:58:51Z,2025-03-10T16:04:16Z,2025-03-10T16:04:17Z,2025-03-10T16:04:17Z,326,CLKQ470I,933,English,49,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
2c8375f45529,67cf0c36a86d6a7b69f08042,APPROVED,Not Applicable,2025-03-10T15:58:59Z,2025-03-10T16:10:07Z,2025-03-10T16:10:08Z,2025-03-10T16:10:08Z,668,CLKQ470I,323,English,45,Female,White,United States,United States,United States,English,No,Part-Time
158c0ad9d4e4,67cf0c37abd6d93548f9c467,APPROVED,Not Applicable,2025-03-10T15:58:53Z,2025-03-10T16:07:26Z,2025-03-10T16:07:31Z,2025-03-10T16:07:26Z,513,CLKQ470I,572,English,48,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
f346885a7dd0,67cf0c38718a9ae88201cd64,APPROVED,Not Applicable,2025-03-10T15:59:01Z,2025-03-10T16:03:39Z,2025-03-10T16:04:01Z,2025-03-10T16:03:41Z,279,CLKQ470I,117,English,27,Female,White,United States,United States,United States,English,No,Full-Time
de9a40db2cf4,67cf0c42699d52e9bfe279d1,APPROVED,Not Applicable,2025-03-10T15:59:04Z,2025-03-10T16:34:36Z,2025-03-10T16:34:39Z,2025-03-10T16:34:37Z,2133,CLKQ470I,434,English,42,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
654a3d853ac8,67cf0c43133479252d3838bc,APPROVED,Not Applicable,2025-03-10T15:59:08Z,2025-03-10T16:05:35Z,2025-03-10T16:05:36Z,2025-03-10T16:05:36Z,387,CLKQ470I,2910,English,76,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a07f499b64e6,67cf0c46aadd3e6caa48f323,APPROVED,Not Applicable,2025-03-10T16:04:45Z,2025-03-10T16:26:58Z,2025-03-10T16:27:00Z,2025-03-10T16:26:59Z,1334,CLKQ470I,1463,English,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
fd4dbd3ce086,67cf0c4928c47468a2d80272,APPROVED,Not Applicable,2025-03-10T15:59:18Z,2025-03-10T16:12:00Z,2025-03-10T16:12:01Z,2025-03-10T16:12:00Z,762,CLKQ470I,17,English,34,Male,White,United States,United States,United States,English,No,Part-Time
db22413bd8b3,67cf0c52f1a55835a4b3e8f6,APPROVED,Not Applicable,2025-03-10T15:59:33Z,2025-03-10T16:09:03Z,2025-03-10T16:09:04Z,2025-03-10T16:09:04Z,571,CLKQ470I,4274,English,52,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2485563ba313,67cf0c92440b896b9f8385be,APPROVED,Not Applicable,2025-03-10T16:00:18Z,2025-03-10T16:25:03Z,2025-03-10T16:25:04Z,2025-03-10T16:25:04Z,1485,CLKQ470I,1948,English,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5d9248761bef,67cf0c9c8ccba93179e93bf4,APPROVED,Not Applicable,2025-03-10T16:00:42Z,2025-03-10T16:37:24Z,2025-03-10T16:37:27Z,2025-03-10T16:37:24Z,2202,CLKQ470I,162,English,77,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6137860ff6cb,67cf0ca9524bba26222ae24b,APPROVED,Not Applicable,2025-03-10T16:00:58Z,2025-03-10T16:09:19Z,2025-03-10T16:09:21Z,2025-03-10T16:09:19Z,501,CLKQ470I,1523,English,36,Male,Mixed,United States,United States,United States,English,No,Part-Time
4e1007c79e64,67cf0cb78e15d04922ce2748,APPROVED,Not Applicable,2025-03-10T16:06:14Z,2025-03-10T16:26:17Z,2025-03-10T16:26:18Z,2025-03-10T16:26:18Z,1203,CLKQ470I,2330,"English, Spanish, Amharic",44,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
3a16817daafe,67cf0cb88e7cd01c3b60dd30,APPROVED,Not Applicable,2025-03-10T16:01:05Z,2025-03-10T16:38:32Z,2025-03-10T16:38:34Z,2025-03-10T16:38:33Z,2247,CLKQ470I,37,English,38,Male,Mixed,United States,United States,United States,English,No,Full-Time
fea78f673a24,67cf0cc24046d3ace6afe226,APPROVED,Not Applicable,2025-03-10T16:01:23Z,2025-03-10T16:23:14Z,2025-03-10T16:23:15Z,2025-03-10T16:23:15Z,1311,CLKQ470I,401,English,30,Male,Black,United States,United States,United States,English,No,Full-Time
c0848bb8cf7c,67cf0cd252b7247f29f07947,AWAITING REVIEW,Not Applicable,2025-03-10T16:01:31Z,2025-03-10T16:04:16Z,NA,2025-03-10T16:04:17Z,165,NOCODE,203,English,22,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
f69cd1b11040,67cf0ce1ee0a84d1c563988b,APPROVED,Not Applicable,2025-03-10T16:01:56Z,2025-03-10T16:07:48Z,2025-03-10T16:07:51Z,2025-03-10T16:07:48Z,352,CLKQ470I,116,English,33,Male,White,United States,United States,United States,English,No,Full-Time
821e6500d909,67cf0d14934f102a111711e7,APPROVED,Not Applicable,2025-03-10T16:03:31Z,2025-03-10T16:11:26Z,2025-03-10T16:11:26Z,2025-03-10T16:11:26Z,475,CLKQ470I,1718,English,43,Female,White,United States,United States,United States,English,No,Part-Time
624624a09c8e,67cf0d282a77caee385b7f31,APPROVED,Not Applicable,2025-03-10T16:02:53Z,2025-03-10T16:07:55Z,2025-03-10T16:07:56Z,2025-03-10T16:07:56Z,302,CLKQ470I,1187,English,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
